order_id,customer_id,product_id,quantity,order_date
1950,479,4,1,2025-02-23 12:19:54
1951,116,4,2,2024-12-01 18:43:21
1952,757,2,3,2024-12-25 19:22:49
1953,718,1,1,2025-02-09 03:09:32
1954,746,5,2,2024-03-01 15:30:41
1955,311,3,3,2024-10-30 18:25:17
1956,495,5,2,2024-09-26 03:45:41
1957,811,4,2,2024-09-19 07:31:49
1958,831,3,4,2024-12-01 20:12:35
1959,976,2,4,2024-12-10 12:36:22
1960,510,3,3,2024-09-13 19:17:28
1961,484,3,2,2024-07-24 01:44:58
1962,659,1,1,2024-10-02 16:05:07
1963,950,3,4,2024-10-11 23:38:01
1964,671,5,2,2024-06-14 14:04:18
1965,993,2,4,2024-08-16 11:25:01
1966,492,4,1,2024-09-09 14:36:43
1967,481,1,1,2024-09-02 00:22:27
1968,524,2,3,2024-03-02 11:58:23
1969,364,5,4,2024-08-31 10:19:46
1970,786,1,4,2024-05-23 05:29:21
1971,571,2,4,2024-11-06 03:13:56
1972,126,2,3,2024-06-22 01:32:16
1973,620,3,2,2025-02-15 18:44:36
1974,246,1,1,2024-11-05 08:56:58
1975,118,4,3,2024-03-11 09:10:20
1976,241,1,3,2024-12-21 19:21:20
1977,252,1,2,2024-08-23 03:45:20
1978,804,2,1,2025-01-17 03:29:43
1979,800,4,3,2025-01-12 01:59:08
1980,158,4,4,2024-12-11 04:16:31
1981,94,4,2,2024-03-16 15:34:01
1982,378,4,2,2024-12-20 06:25:07
1983,232,1,2,2024-03-17 19:34:56
1984,873,4,4,2025-01-21 15:01:10
1985,545,4,3,2024-05-28 23:52:19
1986,596,4,4,2024-05-08 18:13:18
1987,255,3,2,2024-08-14 11:00:15
1988,59,4,4,2024-05-02 08:49:41
1989,871,2,3,2025-01-19 02:52:47
1990,210,2,2,2024-03-23 03:17:25
1991,736,2,3,2025-01-26 05:28:19
1992,937,1,4,2024-09-01 22:11:56
1993,845,3,2,2024-03-10 07:54:02
1994,839,1,4,2024-06-06 06:31:09
1995,396,2,2,2024-05-12 00:34:39
1996,828,1,1,2024-05-10 16:38:34
1997,577,1,4,2025-02-27 21:11:13
1998,533,4,4,2024-06-14 00:23:09
1999,756,4,3,2024-05-16 00:31:35
2000,720,1,4,2024-09-16 06:30:51
2001,500,2,3,2024-09-13 06:19:43
2002,949,1,3,2024-04-25 07:51:12
2003,716,3,4,2024-05-22 21:07:15
2004,642,2,2,2024-09-15 01:29:47
2005,543,3,2,2024-12-22 03:22:09
2006,220,5,2,2024-07-27 23:12:05
2007,672,1,3,2024-05-29 20:31:32
2008,436,3,1,2025-02-17 17:54:57
2009,432,3,4,2024-04-07 17:55:22
2010,605,3,1,2024-03-20 11:53:58
2011,62,1,1,2024-05-30 17:09:44
2012,707,2,3,2025-01-28 23:03:25
2013,397,5,1,2024-08-22 02:57:05
2014,17,1,3,2024-05-20 14:58:08
2015,655,3,2,2024-08-15 18:50:55
2016,80,1,2,2024-07-18 03:36:51
2017,647,1,4,2025-02-16 23:53:53
2018,947,2,1,2024-12-13 03:05:48
2019,901,4,4,2024-10-29 14:54:20
2020,964,2,2,2024-12-07 13:14:37
2021,307,5,4,2024-06-17 15:07:55
2022,169,3,4,2025-01-27 02:34:28
2023,895,5,4,2024-03-16 10:29:42
2024,589,4,2,2024-11-17 03:08:09
2025,227,3,3,2024-11-17 01:02:26
2026,2,4,3,2024-08-14 22:21:33
2027,786,1,4,2024-05-03 02:28:15
2028,35,5,2,2024-04-22 00:24:48
2029,58,3,1,2024-04-23 07:06:04
2030,190,1,1,2025-01-13 07:49:52
2031,99,2,4,2024-05-01 17:05:50
2032,836,5,4,2024-05-26 10:43:11
2033,207,5,3,2024-05-18 17:47:01
2034,795,3,3,2024-03-24 06:58:57
2035,799,5,4,2024-05-09 08:43:15
2036,776,3,3,2024-07-16 04:23:18
2037,720,1,3,2024-10-27 09:17:08
2038,66,3,3,2025-02-08 08:59:10
2039,809,5,4,2024-04-26 18:21:08
2040,89,2,1,2024-10-29 10:29:27
2041,379,4,2,2024-03-03 16:06:01
2042,472,2,3,2024-08-13 04:01:40
2043,992,2,1,2024-05-07 00:49:55
2044,664,4,2,2024-03-31 22:09:27
2045,220,1,3,2024-06-23 22:51:40
2046,611,1,2,2025-01-27 01:49:36
2047,344,4,4,2025-01-21 06:44:31
2048,78,1,2,2025-02-17 15:42:49
2049,695,5,2,2024-03-12 07:03:28
2050,445,1,4,2024-09-21 06:23:30
2051,343,5,2,2024-03-24 06:35:12
2052,53,1,4,2024-09-13 20:02:52
2053,596,1,1,2024-05-01 11:12:43
2054,963,5,1,2024-03-20 03:50:50
2055,879,5,4,2024-03-29 21:56:34
2056,554,5,3,2024-12-08 18:07:28
2057,500,1,3,2024-10-18 14:27:53
2058,544,5,4,2024-10-31 07:36:49
2059,883,3,4,2024-03-27 00:34:06
2060,87,4,1,2024-05-13 11:00:11
2061,150,3,3,2024-10-15 02:34:54
2062,970,1,2,2024-03-08 16:39:55
2063,109,3,3,2024-04-26 20:16:38
2064,160,1,2,2024-09-22 23:15:44
2065,371,1,3,2024-07-14 10:59:12
2066,252,5,1,2025-02-01 01:55:31
2067,843,2,3,2024-11-07 04:07:27
2068,80,5,1,2024-04-22 09:13:56
2069,241,2,2,2024-08-29 21:14:44
2070,98,3,4,2025-01-27 01:12:03
2071,429,3,4,2024-04-22 12:46:37
2072,699,4,1,2024-08-01 02:32:19
2073,576,5,1,2024-04-17 16:52:27
2074,923,3,4,2025-01-19 13:24:40
2075,147,3,1,2024-05-14 08:12:29
2076,394,4,3,2024-12-10 01:01:04
2077,454,1,2,2025-01-15 17:50:54
2078,227,5,1,2024-06-29 01:14:51
2079,973,5,2,2024-03-12 21:58:29
2080,425,3,4,2024-12-10 02:14:13
2081,737,4,1,2024-08-15 21:37:16
2082,596,1,2,2024-10-20 19:11:00
2083,262,4,4,2025-02-27 03:22:15
2084,697,5,2,2024-05-13 08:37:35
2085,608,3,3,2024-04-16 19:14:16
2086,734,4,2,2024-11-24 17:16:47
2087,896,3,4,2025-01-12 17:41:13
2088,75,1,1,2025-01-29 09:12:29
2089,141,5,4,2024-08-06 15:44:14
2090,239,5,2,2024-04-11 12:59:47
2091,965,5,3,2024-10-22 20:23:28
2092,757,3,4,2024-06-25 19:48:54
2093,572,1,2,2024-09-20 20:08:34
2094,574,3,1,2024-09-04 01:48:49
2095,378,2,2,2025-02-22 02:15:33
2096,372,2,4,2025-01-12 23:50:53
2097,67,5,4,2025-02-03 11:04:05
2098,986,1,1,2025-01-21 11:44:10
2099,390,1,3,2024-10-22 03:20:10
2100,905,4,2,2025-02-19 06:25:42
2101,552,1,4,2024-05-20 14:03:00
2102,274,3,3,2024-11-24 17:20:44
2103,71,5,1,2024-09-21 08:09:49
2104,871,1,4,2024-07-19 14:18:59
2105,194,4,2,2024-07-15 05:08:50
2106,111,3,3,2024-06-07 03:51:22
2107,131,2,2,2025-01-21 06:05:29
2108,61,1,1,2024-04-30 11:43:42
2109,664,1,1,2025-01-11 05:16:14
2110,24,1,2,2024-11-17 14:31:27
2111,146,2,4,2024-03-04 19:36:14
2112,779,4,2,2024-12-20 00:58:14
2113,295,3,3,2025-02-07 02:18:45
2114,97,5,2,2024-04-17 16:00:08
2115,353,2,3,2024-09-24 12:27:18
2116,431,5,4,2024-10-19 00:13:58
2117,669,2,4,2024-11-06 03:51:47
2118,262,5,1,2024-08-31 05:52:29
2119,430,2,3,2025-02-04 17:44:50
2120,806,1,4,2024-12-25 09:06:19
2121,353,3,1,2024-06-06 10:16:46
2122,930,5,4,2024-04-16 07:46:37
2123,61,5,1,2024-12-02 20:40:31
2124,431,5,1,2024-12-11 01:06:38
2125,970,5,2,2024-07-01 07:09:52
2126,328,2,1,2024-04-29 17:56:03
2127,194,4,3,2024-10-10 00:16:14
2128,27,2,3,2025-01-14 19:08:23
2129,819,2,1,2024-06-13 14:04:48
2130,302,2,2,2024-07-19 00:11:14
2131,57,3,1,2025-02-01 01:58:58
2132,358,2,1,2024-11-07 03:13:31
2133,972,5,4,2024-05-13 06:58:21
2134,521,2,3,2024-12-02 07:29:47
2135,189,1,2,2024-05-08 08:09:48
2136,444,1,1,2024-03-24 01:56:38
2137,197,1,2,2024-09-03 14:13:37
2138,116,1,1,2024-04-03 18:11:39
2139,90,2,1,2024-07-15 04:41:27
2140,336,3,2,2024-06-30 04:30:45
2141,832,1,2,2024-12-16 06:40:11
2142,739,4,3,2024-06-17 05:03:48
2143,310,4,2,2024-06-27 18:36:57
2144,706,5,2,2024-03-22 15:30:05
2145,46,4,3,2024-06-07 16:12:54
2146,380,5,4,2024-04-18 06:36:45
2147,312,1,4,2024-04-12 21:28:03
2148,657,1,1,2024-04-14 11:33:17
2149,924,2,2,2025-02-25 21:08:18
2150,173,3,3,2024-04-18 08:05:25
2151,249,2,2,2024-03-12 23:32:35
2152,463,2,2,2024-05-25 22:29:05
2153,586,5,2,2025-02-18 14:11:21
2154,883,1,2,2024-11-09 14:02:05
2155,180,1,4,2024-07-26 08:18:21
2156,769,3,3,2024-08-19 17:46:30
2157,287,1,4,2024-05-22 00:33:22
2158,705,3,1,2024-06-22 05:06:18
2159,238,4,3,2024-05-11 19:54:41
2160,381,3,2,2024-08-24 18:12:07
2161,188,2,4,2024-12-19 13:04:14
2162,369,3,2,2024-05-29 02:38:28
2163,953,3,1,2024-07-14 23:05:53
2164,941,4,4,2024-11-14 05:39:07
2165,443,4,1,2024-12-12 23:56:24
2166,624,5,2,2025-02-19 15:31:30
2167,853,5,4,2024-04-30 11:04:47
2168,264,5,1,2024-11-17 08:23:45
2169,479,2,4,2024-03-02 05:06:46
2170,87,4,2,2025-01-04 23:35:52
2171,704,2,4,2024-12-23 07:31:25
2172,859,5,1,2024-03-21 07:48:45
2173,731,2,4,2024-09-17 22:22:42
2174,362,4,2,2025-02-21 17:19:20
2175,110,4,2,2024-10-29 03:55:13
2176,539,1,1,2024-12-05 17:17:29
2177,330,3,3,2024-07-31 22:33:39
2178,758,2,3,2024-05-04 14:58:29
2179,578,5,1,2024-07-16 06:58:15
2180,32,1,2,2025-01-29 12:07:37
2181,421,1,4,2024-12-04 22:28:42
2182,153,2,3,2024-10-04 20:21:34
2183,173,3,3,2024-03-26 16:41:16
2184,954,2,3,2024-11-02 16:11:42
2185,230,4,2,2024-03-01 12:44:18
2186,74,1,2,2024-05-20 10:41:17
2187,528,2,2,2024-08-30 12:20:17
2188,219,4,3,2024-05-10 12:23:38
2189,149,3,1,2024-05-12 17:46:57
2190,9,2,4,2024-06-26 16:50:55
2191,637,4,4,2024-08-29 20:17:47
2192,806,5,3,2024-03-03 09:09:15
2193,336,5,4,2024-10-15 06:50:21
2194,607,2,3,2024-06-22 21:03:25
2195,358,2,3,2024-07-02 07:39:51
2196,454,2,3,2024-12-19 15:12:21
2197,327,2,2,2024-11-27 03:59:39
2198,147,4,1,2025-02-19 04:15:29
2199,958,5,4,2025-01-18 07:41:31
2200,525,4,1,2024-03-31 16:43:03
2201,831,2,1,2024-05-06 02:34:56
2202,306,2,1,2024-07-22 20:29:25
2203,34,1,4,2024-03-27 14:16:31
2204,584,3,1,2024-10-20 18:18:24
2205,56,3,4,2024-12-14 09:12:12
2206,469,4,1,2025-02-20 15:41:26
2207,946,5,1,2024-10-12 19:45:31
2208,263,4,1,2024-12-03 18:16:09
2209,522,2,1,2024-07-17 13:44:06
2210,719,5,2,2024-10-25 08:23:20
2211,435,5,4,2025-01-03 20:35:45
2212,492,5,2,2024-04-12 08:25:39
2213,234,5,2,2024-06-14 15:28:51
2214,840,4,3,2024-07-19 13:07:16
2215,51,2,2,2024-12-09 05:26:35
2216,299,4,4,2024-06-19 02:34:32
2217,493,2,1,2025-02-03 22:18:04
2218,354,2,3,2024-07-31 10:04:17
2219,562,2,3,2024-09-14 08:34:37
2220,785,4,4,2024-06-11 03:30:24
2221,648,1,1,2024-05-02 13:12:40
2222,352,4,1,2024-08-08 06:36:09
2223,569,4,4,2025-02-22 08:40:44
2224,17,1,3,2024-12-26 11:15:18
2225,603,1,1,2024-03-03 09:15:13
2226,469,3,2,2024-10-05 08:31:24
2227,974,5,1,2024-11-25 12:36:26
2228,333,4,4,2024-03-08 04:37:13
2229,50,4,3,2024-09-27 23:46:41
2230,646,2,2,2024-06-06 09:47:06
2231,446,5,1,2024-10-29 14:26:38
2232,536,5,4,2024-07-14 18:05:07
2233,131,5,4,2024-10-23 11:49:49
2234,938,1,3,2024-11-11 05:03:40
2235,978,4,2,2024-04-07 07:08:05
2236,14,2,2,2025-01-21 20:37:41
2237,761,3,1,2024-08-30 13:42:22
2238,396,2,3,2024-08-22 22:47:04
2239,259,1,3,2024-08-31 00:29:28
2240,59,3,4,2024-07-07 06:58:38
2241,583,1,3,2024-03-31 21:02:39
2242,424,2,4,2024-10-10 06:40:41
2243,341,2,1,2024-04-13 22:29:41
2244,46,5,4,2024-12-11 02:53:33
2245,805,4,1,2024-10-08 14:36:28
2246,552,1,2,2024-12-20 08:55:27
2247,103,2,4,2024-11-23 19:42:52
2248,456,2,3,2025-01-18 15:52:53
2249,416,4,3,2025-02-11 14:57:09
2250,268,1,3,2024-05-30 21:30:32
2251,91,4,2,2024-08-13 07:01:21
2252,531,1,3,2024-12-13 09:18:49
2253,353,4,1,2024-10-03 07:39:43
2254,115,2,2,2024-03-01 10:55:04
2255,469,4,3,2024-08-13 16:33:58
2256,543,5,3,2025-01-11 18:16:32
2257,809,3,4,2024-05-28 15:39:52
2258,171,3,2,2024-07-13 21:51:11
2259,407,4,4,2024-07-03 20:53:45
2260,411,4,1,2024-07-10 07:10:52
2261,251,1,4,2024-07-02 05:29:57
2262,345,1,3,2025-02-24 18:19:56
2263,863,1,2,2025-02-22 14:36:24
2264,452,4,4,2024-11-20 04:41:35
2265,367,4,3,2025-02-03 03:06:51
2266,976,5,3,2024-09-11 05:51:41
2267,149,1,1,2025-02-28 18:42:16
2268,729,4,4,2024-10-15 07:53:31
2269,742,3,4,2024-03-25 02:10:51
2270,14,4,1,2024-09-26 20:38:18
2271,174,4,2,2024-12-25 06:18:01
2272,14,1,2,2024-09-15 19:50:24
2273,300,4,2,2024-10-17 16:30:28
2274,119,3,1,2025-02-08 11:20:14
2275,734,5,1,2024-07-06 10:25:46
2276,82,5,2,2024-03-07 07:32:32
2277,2,1,3,2024-06-08 08:48:56
2278,469,2,3,2024-10-22 02:53:11
2279,432,4,2,2024-06-23 05:14:07
2280,73,4,4,2024-07-21 08:39:41
2281,158,3,2,2025-01-05 08:35:26
2282,694,2,4,2025-02-04 10:30:39
2283,363,2,2,2025-02-28 22:42:10
2284,364,1,3,2024-08-09 10:16:54
2285,58,1,1,2024-12-14 17:20:42
2286,470,5,2,2024-08-29 19:52:24
2287,64,2,3,2024-08-08 13:36:52
2288,527,5,1,2024-11-30 12:57:55
2289,265,3,4,2024-06-19 05:22:39
2290,641,5,3,2025-02-10 22:26:35
2291,271,1,4,2024-12-15 03:42:00
2292,676,5,3,2025-01-31 14:34:09
2293,328,5,2,2025-01-12 22:48:44
2294,520,4,1,2025-02-20 12:52:31
2295,32,1,4,2024-04-04 19:47:10
2296,717,3,3,2024-10-29 12:27:33
2297,55,3,1,2024-04-27 12:50:37
2298,38,1,2,2024-03-19 01:22:02
2299,624,2,2,2025-02-27 16:36:30
2300,25,2,4,2024-04-10 14:49:48
2301,862,4,3,2024-06-16 09:50:50
2302,166,1,3,2024-06-10 12:58:49
2303,460,4,4,2024-04-26 19:03:08
2304,901,2,1,2025-01-31 06:34:46
2305,742,1,3,2024-10-30 18:28:39
2306,232,3,1,2024-12-13 05:53:49
2307,701,3,1,2024-05-22 10:07:09
2308,812,2,3,2025-02-27 01:47:53
2309,606,3,1,2024-03-07 20:34:43
2310,467,3,1,2024-11-25 06:43:09
2311,925,4,2,2024-03-24 10:49:42
2312,864,5,2,2024-10-21 21:44:36
2313,640,1,1,2025-02-07 01:50:54
2314,43,1,3,2024-03-16 03:50:34
2315,95,1,4,2024-11-20 22:37:58
2316,810,2,4,2024-10-22 02:56:14
2317,3,4,4,2024-07-14 21:34:16
2318,953,1,1,2024-03-29 04:07:17
2319,889,2,3,2024-06-03 13:35:55
2320,403,5,1,2024-05-14 17:57:28
2321,217,5,4,2024-04-26 07:52:57
2322,167,1,4,2024-03-22 23:04:22
2323,444,4,4,2024-09-09 11:10:19
2324,780,1,3,2024-08-26 08:30:28
2325,320,3,3,2024-10-20 15:31:27
2326,902,3,2,2024-05-27 09:15:10
2327,275,4,1,2024-07-02 21:34:07
2328,640,2,3,2024-12-01 19:26:53
2329,710,2,2,2024-03-29 20:39:13
2330,713,2,2,2024-11-28 00:58:24
2331,701,3,4,2024-11-21 15:34:33
2332,366,1,4,2024-06-02 20:54:49
2333,476,4,4,2024-04-05 02:34:36
2334,290,4,1,2024-06-22 17:48:51
2335,578,2,3,2024-08-07 19:17:29
2336,661,5,4,2024-07-14 19:35:19
2337,981,2,1,2024-09-11 19:26:21
2338,125,3,4,2024-09-07 06:47:07
2339,539,5,1,2025-02-13 02:20:05
2340,382,4,1,2024-06-24 03:04:52
2341,178,2,1,2024-07-10 23:55:13
2342,979,2,3,2024-11-22 22:57:20
2343,713,5,1,2024-11-24 23:32:35
2344,372,1,4,2024-12-16 10:18:11
2345,709,3,2,2024-05-22 21:03:40
2346,971,4,1,2025-01-31 01:17:03
2347,352,3,1,2024-11-09 10:14:32
2348,323,2,1,2024-09-23 15:30:01
2349,928,1,4,2025-02-28 12:07:34
2350,1000,1,4,2024-05-05 13:41:56
2351,650,2,2,2024-12-15 06:26:48
2352,273,1,4,2024-06-03 19:25:59
2353,704,2,3,2024-03-13 10:13:34
2354,767,4,2,2024-06-20 23:04:35
2355,110,2,3,2024-07-03 07:20:44
2356,392,5,3,2024-12-16 04:38:04
2357,696,4,4,2024-12-03 20:49:21
2358,432,1,2,2024-05-14 17:17:40
2359,144,2,4,2024-09-26 19:38:59
2360,970,2,1,2024-10-06 20:46:42
2361,657,2,3,2024-10-04 23:24:57
2362,22,5,2,2025-01-04 21:04:08
2363,286,4,1,2024-05-07 23:08:41
2364,856,2,2,2025-02-27 01:03:42
2365,79,5,4,2024-05-10 23:07:16
2366,455,3,4,2024-12-27 02:23:38
2367,298,1,3,2024-10-06 23:22:14
2368,402,3,3,2024-04-18 09:07:39
2369,602,3,4,2024-09-04 11:48:54
2370,382,2,4,2024-12-04 01:30:04
2371,608,2,4,2024-11-08 12:37:28
2372,95,1,4,2024-04-05 02:53:13
2373,249,2,4,2025-01-22 02:36:52
2374,685,3,2,2024-12-07 18:35:27
2375,233,2,4,2024-06-06 20:25:46
2376,463,3,4,2024-05-28 02:10:58
2377,6,1,2,2024-07-19 15:43:16
2378,804,2,3,2024-03-09 13:11:23
2379,834,2,3,2024-03-13 16:50:20
2380,456,5,2,2024-03-06 11:16:09
2381,71,1,3,2025-01-21 06:11:46
2382,776,5,1,2024-10-07 00:32:03
2383,974,4,1,2024-05-10 03:32:51
2384,287,5,3,2024-11-26 07:14:51
2385,632,1,2,2024-06-17 03:26:37
2386,929,2,4,2024-05-07 22:51:22
2387,941,5,3,2024-09-22 09:51:07
2388,739,4,2,2024-12-16 06:51:28
2389,67,1,1,2024-03-21 07:53:12
2390,752,5,4,2024-12-03 21:57:53
2391,493,5,1,2025-02-02 19:21:09
2392,578,2,4,2024-05-20 11:31:58
2393,305,2,4,2024-05-09 17:14:22
2394,339,1,2,2024-03-15 14:19:44
2395,584,4,3,2024-07-19 16:34:35
2396,11,2,4,2024-09-04 11:53:33
2397,222,4,3,2024-11-08 05:43:09
2398,695,4,2,2024-06-06 12:11:10
2399,575,4,4,2024-10-23 06:36:36
2400,708,4,2,2024-10-31 13:05:15
2401,287,3,2,2024-04-25 05:54:01
2402,353,1,2,2024-09-29 23:23:05
2403,527,3,4,2025-01-02 17:33:46
2404,849,2,4,2024-12-28 22:09:56
2405,137,5,4,2024-03-30 16:26:59
2406,844,1,2,2024-10-04 15:16:04
2407,289,3,2,2024-03-10 10:14:52
2408,233,3,2,2024-09-28 06:09:25
2409,647,2,1,2024-12-08 22:26:32
2410,863,1,2,2024-10-12 23:17:20
2411,703,2,2,2024-07-26 01:40:36
2412,672,3,1,2024-12-18 09:38:57
2413,600,4,2,2024-07-20 00:01:53
2414,405,3,4,2024-12-27 18:05:35
2415,358,4,1,2024-03-20 16:57:25
2416,719,4,3,2024-07-18 09:22:13
2417,541,3,3,2024-09-24 13:16:39
2418,341,2,4,2024-09-17 10:00:23
2419,767,5,4,2024-08-20 20:10:01
2420,224,1,1,2024-09-28 08:31:13
2421,865,5,1,2024-10-09 19:17:27
2422,398,1,1,2025-01-24 07:58:14
2423,11,4,4,2024-09-17 11:24:46
2424,437,3,4,2024-09-17 13:35:54
2425,86,4,3,2024-04-29 18:45:27
2426,662,1,4,2024-06-13 00:22:29
2427,998,1,3,2024-05-16 02:30:02
2428,182,1,4,2024-10-25 14:52:54
2429,482,4,4,2024-08-27 10:12:11
2430,919,2,2,2024-11-05 12:13:12
2431,242,4,1,2024-03-31 19:33:13
2432,99,1,2,2024-09-29 11:01:25
2433,272,1,3,2024-10-05 04:38:55
2434,532,1,2,2024-03-22 08:13:49
2435,448,1,3,2024-09-23 09:26:30
2436,577,4,2,2025-01-31 03:50:35
2437,169,5,2,2024-04-30 23:47:38
2438,505,4,1,2024-09-27 03:35:43
2439,901,5,4,2024-12-22 05:18:52
2440,117,4,1,2024-05-02 22:51:36
2441,55,4,4,2024-10-19 02:54:24
2442,120,5,3,2024-05-09 06:04:01
2443,798,3,3,2024-03-07 14:10:29
2444,814,2,3,2024-09-17 20:57:00
2445,736,2,1,2024-09-13 21:08:27
2446,58,5,3,2025-02-15 20:23:36
2447,482,3,1,2024-05-07 14:32:45
2448,477,2,1,2024-08-23 09:11:15
2449,264,5,2,2024-10-28 19:01:10
2450,102,1,3,2024-11-29 13:54:24
2451,942,3,3,2024-03-24 11:27:09
2452,913,5,4,2024-06-20 17:32:20
2453,61,5,4,2024-11-14 03:01:44
2454,153,5,2,2024-11-10 06:40:52
2455,898,4,2,2024-03-21 02:47:51
2456,651,3,4,2024-03-10 18:18:12
2457,208,2,1,2024-06-28 14:19:28
2458,803,2,1,2024-05-25 18:55:10
2459,388,4,3,2025-01-15 20:11:45
2460,53,4,4,2024-08-03 19:35:45
2461,815,5,2,2024-11-09 20:13:43
2462,799,5,1,2025-02-16 09:20:02
2463,77,5,2,2024-11-16 15:52:31
2464,63,3,2,2025-02-02 19:31:04
2465,290,5,1,2024-08-28 14:35:39
2466,820,3,4,2024-07-06 22:15:07
2467,596,1,4,2024-11-01 16:26:40
2468,343,3,1,2025-01-23 21:35:48
2469,105,5,2,2025-01-19 16:10:05
2470,637,1,1,2024-07-29 20:02:10
2471,769,5,1,2024-12-05 12:55:39
2472,707,3,1,2024-10-17 08:34:02
2473,877,5,3,2024-03-04 16:15:03
2474,812,1,1,2024-07-30 17:50:55
2475,587,2,2,2024-12-11 17:36:09
2476,340,5,1,2025-02-21 04:26:46
2477,259,3,2,2024-11-22 15:21:38
2478,431,2,4,2024-12-01 21:29:57
2479,500,2,1,2024-06-20 00:16:59
2480,825,1,4,2024-03-06 13:38:27
2481,453,3,2,2025-01-06 10:03:25
2482,231,2,1,2024-06-04 08:51:05
2483,970,4,1,2024-08-04 20:47:59
2484,858,1,2,2024-04-04 14:29:04
2485,846,2,1,2024-05-13 05:34:13
2486,988,5,1,2024-08-18 21:47:17
2487,697,1,3,2024-09-24 05:22:28
2488,650,3,4,2024-10-26 02:56:27
2489,66,4,1,2024-03-19 18:30:51
2490,25,3,1,2025-01-10 15:42:09
2491,605,5,1,2024-08-29 00:23:19
2492,282,2,1,2024-04-02 17:33:53
2493,999,1,3,2024-07-21 02:29:26
2494,12,2,1,2024-05-24 06:30:07
2495,536,4,2,2024-11-20 12:01:29
2496,193,4,3,2024-08-22 17:00:04
2497,695,3,1,2024-11-08 06:31:36
2498,207,4,2,2024-08-09 14:02:24
2499,40,1,2,2024-07-15 21:32:08
2500,908,1,3,2024-06-16 16:15:59
2501,795,5,1,2024-08-12 09:52:38
2502,710,4,1,2024-07-08 23:33:43
2503,541,2,3,2024-10-19 14:03:47
2504,889,2,1,2024-04-30 12:50:39
2505,812,1,1,2025-02-27 20:55:24
2506,691,4,1,2024-12-05 22:17:08
2507,844,2,2,2024-07-26 04:30:49
2508,779,1,4,2024-09-09 13:50:13
2509,824,1,1,2024-03-30 11:55:58
2510,846,3,1,2024-11-08 17:29:24
2511,737,4,3,2024-06-11 15:19:16
2512,601,5,4,2025-01-11 10:17:52
2513,486,2,3,2025-02-25 12:14:17
2514,43,3,4,2024-12-11 13:44:46
2515,847,1,4,2024-06-13 06:01:22
2516,694,4,1,2024-07-22 20:35:23
2517,304,4,3,2024-03-22 22:33:54
2518,620,2,4,2025-01-05 23:53:12
2519,247,1,1,2024-06-15 10:38:08
2520,773,4,2,2024-10-31 21:29:52
2521,393,1,3,2024-12-01 12:39:55
2522,324,4,3,2024-11-29 07:31:21
2523,34,3,4,2024-11-03 13:54:21
2524,527,1,3,2024-07-19 01:38:27
2525,245,5,1,2024-03-23 01:27:18
2526,120,4,3,2024-07-17 18:47:34
2527,635,5,2,2024-05-20 12:30:38
2528,182,3,4,2024-11-13 05:01:24
2529,592,4,1,2025-01-19 15:42:14
2530,828,3,1,2024-03-17 06:10:26
2531,551,4,3,2024-03-06 21:33:37
2532,262,3,2,2024-10-27 12:46:40
2533,99,2,4,2024-12-05 21:58:43
2534,807,4,4,2024-07-01 14:17:42
2535,499,4,1,2024-12-13 21:54:16
2536,396,4,3,2025-01-23 08:42:53
2537,383,5,3,2024-11-26 04:27:19
2538,356,3,4,2024-03-27 13:07:18
2539,231,4,2,2024-03-31 06:27:16
2540,113,1,4,2024-09-15 06:18:21
2541,841,2,4,2024-11-28 14:39:22
2542,58,2,2,2024-08-09 18:12:00
2543,805,1,4,2024-07-21 13:38:32
2544,721,5,2,2024-08-01 11:06:31
2545,489,1,4,2024-12-18 04:55:36
2546,491,4,3,2024-03-05 00:44:53
2547,963,2,4,2024-06-21 15:58:04
2548,433,4,4,2024-12-18 03:00:20
2549,793,2,1,2024-12-07 08:15:15
2550,37,4,1,2024-04-29 12:21:46
2551,6,3,1,2024-12-16 09:36:13
2552,528,3,4,2025-01-01 03:57:23
2553,689,2,1,2024-10-03 21:16:18
2554,906,5,3,2025-01-12 23:33:59
2555,530,4,3,2024-12-18 14:30:25
2556,819,4,1,2024-11-01 18:35:20
2557,842,5,2,2024-04-25 13:49:14
2558,204,1,2,2024-06-17 16:04:58
2559,235,5,2,2024-12-17 17:27:49
2560,901,1,3,2024-04-29 05:06:21
2561,844,5,2,2024-03-27 07:06:45
2562,181,5,2,2024-03-22 20:48:20
2563,660,3,4,2024-04-23 02:53:22
2564,448,1,1,2024-11-17 14:14:02
2565,279,2,4,2024-07-29 22:43:48
2566,411,1,1,2024-05-02 04:47:29
2567,930,2,2,2024-09-02 19:58:41
2568,185,4,4,2024-05-17 19:41:40
2569,610,2,1,2024-12-19 17:59:39
2570,824,4,1,2024-12-30 21:28:43
2571,209,2,3,2024-12-19 13:50:57
2572,899,3,1,2024-09-07 05:31:29
2573,181,1,2,2024-10-22 20:42:42
2574,390,4,3,2024-04-01 08:51:09
2575,197,4,1,2025-02-24 09:04:32
2576,282,3,4,2024-03-25 18:06:43
2577,516,1,3,2024-12-05 01:33:28
2578,894,2,3,2024-07-30 12:02:18
2579,118,4,1,2024-05-30 00:30:57
2580,321,1,1,2024-12-24 01:52:07
2581,640,2,3,2024-03-24 05:12:11
2582,846,5,4,2024-12-29 17:58:37
2583,317,3,1,2025-01-14 19:39:43
2584,327,2,3,2024-11-05 04:13:29
